with high debt and very low amm liquidity:,,,,,,,,,,,,,,
timestamp,cumulative_bad_debt,liquidatable_count,liquidatable_pct,median_hf,mean_hf,min_hf,liquidations_this_step,seized_usd_this_step,debt_closed_this_step,bad_debt_this_step,price_WETH,price_WBTC,price_SOL,price_USDC
2022-11-09 07:59:00,1729285504.877246,1055,10.549999999999999,1.3541648038899425,1.4849038897531424,0.6063030237645615,177,3874232.3451629295,2758021.186575774,2764810.9806820354,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,1629862720.4912882,1274,12.740000000000002,1.3541648038899425,1.4820642655690044,0.6063030237645615,69,6670878.915641578,4842782.550459134,4625369.538799637,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,1701592424.7146783,1092,10.92,1.3541648038899425,1.4843351287010216,0.6063030237645615,100,6638756.136938632,4736458.090662195,4739005.906715205,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,1734891895.1591878,1054,10.54,1.3541648038899425,1.4849638474962157,0.6063030237645615,185,2245491.5597058106,1597682.1187839315,1602548.2905336006,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,1734891895.1591878,1054,10.54,1.3541648038899425,1.4849638474962157,0.6063030237645615,185,2245491.5597058106,1597682.1187839315,1602548.2905336006,1276.03,18273.33,19.51,1.0
2022-11-09 07:59:00,1574302936.825344,1471,14.71,1.3541648038899425,1.4791386022502735,0.6063030237645615,54,6961030.911301224,5004451.591503662,4892109.31760434,1276.03,18273.33,19.51,1.0
2025-10-11 06:59:00,622459520.3336459,0,0.0,1.5250006507469616,1.659908742750874,1.004945440931794,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,646392500.9429538,37,0.37,1.5631021932042106,1.6872245109048265,0.7330444969984372,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745596073.8181279,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,622459520.3336459,0,0.0,1.5250006507469616,1.659908742750874,1.004945440931794,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,719458896.9917129,0,0.0,1.5257252577683658,1.663861874245332,1.0080461150807554,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745575343.1769516,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,660762902.4168324,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,600493803.7246937,0,0.0,1.5224030880077994,1.646517150369918,1.001064557591731,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
